QUERYID,CASE_NUM,CASE_YEAR,REGN_CNTY_CDE,COMP_MUNI,MUNITYPE,REF_MRKR,ATINTERSECTION_IND,COMPX,COMPY,ACC_DATE,ACCD_TME,DMV_ACCD_CLSF,NUM_OF_INJURIES,NUM_OF_FATALITIES,NUM_OF_VEH,ACCD_TYP,COLLISION_TYP,TRAF_CNTL,LIGHT_COND,WEATHER,ROAD_SURF_COND
6836 ,34313920,2012 ,MONROE,Greece,,104 43031171,Y,283072 ,4787120 , 05/27/2012,12:52 PM,PROPERTY DAMAGE AND INJURY,4 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34314160,2012 ,MONROE,Henrietta,, 15 43031095,N,284502 ,4771822 , 05/24/2012,10:25 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34314166,2012 ,MONROE,Henrietta,, 15 43031066,N,282656 ,4767566 , 05/24/2012,12:12 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34314171,2012 ,MONROE,Brighton,,,Y,291797 ,4777515 , 05/25/2012,2:03 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34314425,2012 ,MONROE,Greece,,,N,280502 ,4785960 , 05/27/2012,1:38 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34314920,2012 ,MONROE,Greece,,,Y,280501 ,4785937 , 04/01/2012,1:21 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,34315144,2012 ,MONROE,Pittsford,,,N,293817 ,4770692 , 05/22/2012,4:20 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34315147,2012 ,MONROE,Penfield,,441 43011035,N,298538 ,4778205 , 05/17/2012,2:36 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34315149,2012 ,MONROE,Rochester,,,Y,287055 ,4777263 , 05/22/2012,7:18 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34315238,2012 ,MONROE,Rochester,,,N,288663 ,4780711 , 05/06/2012,3:04 AM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,HEAD ON,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34315735,2012 ,MONROE,Gates,, 33 43031112,Y,278242 ,4780450 , 05/28/2012,6:27 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34315736,2012 ,MONROE,Brighton,,441 43011108,N,295094 ,4777781 , 05/29/2012,5:13 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34315739,2012 ,MONROE,Webster,,,N,303624 ,4786647 , 05/25/2012,4:09 PM,INJURY,1 ,0 ,1 ,COLLISION WITH OTHER FIXED OBJECT,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34315753,2012 ,MONROE,Henrietta,, 15 43031095,Y,284478 ,4771765 , 05/24/2012,4:08 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34315761,2012 ,MONROE,Rochester,,,N,289732 ,4782007 , 05/11/2012,10:45 PM,INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34315766,2012 ,MONROE,Rochester,,,N,292333 ,4789072 , 05/28/2012,3:59 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34315780,2012 ,MONROE,Ogden,, 33 43031079,N,273315 ,4778757 , 05/24/2012,10:05 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NO PASSING ZONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34316324,2012 ,MONROE,Greece,,,N,280243 ,4787722 , 05/24/2012,2:56 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34316327,2012 ,MONROE,Greece,,,Y,281003 ,4787649 , 05/25/2012,3:58 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34316498,2012 ,MONROE,Rochester,,590I43012003,N,292620 ,4779812 , 05/29/2012,1:48 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH OTHER BARRIER,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,34316515,2012 ,MONROE,Rochester,,490I43022009,N,284026 ,4781691 , 05/29/2012,5:39 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34316520,2012 ,MONROE,Greece,,390 43011035,N,282607 ,4787190 , 05/25/2012,2:58 PM,PROPERTY DAMAGE AND INJURY,4 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34316703,2012 ,MONROE,Clarkson,,104 43032222,Y,262266 ,4790865 , 05/26/2012,10:25 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34316705,2012 ,MONROE,Rochester,, 15 43032001,N,286626 ,4776851 , 05/29/2012,9:30 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34316707,2012 ,MONROE,Chili,,,N,281197 ,4777676 , 05/27/2012,12:18 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,OVERTURNED,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34316710,2012 ,MONROE,Henrietta,,252 43011078,Y,287621 ,4773810 , 05/24/2012,11:01 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34316712,2012 ,MONROE,Mendon,, 65 43031020,Y,288640 ,4760556 , 05/28/2012,10:45 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,1 ,COLLISION WITH GUIDERAIL - END,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,34316714,2012 ,MONROE,Henrietta,,,N,286154 ,4772615 , 05/26/2012,12:29 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34316723,2012 ,MONROE,Gates,,204 43011033,N,283546 ,4778784 , 05/31/2012,11:41 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34316849,2012 ,MONROE,Rochester,,,N,284803 ,4781913 , 05/28/2012,6:08 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34316859,2012 ,MONROE,Rochester,,940M43011021,N,286407 ,4785802 , 05/28/2012,7:54 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34316864,2012 ,MONROE,Rochester,,,N,291391 ,4781806 , 05/28/2012,6:55 PM,INJURY,2 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34316871,2012 ,MONROE,Rochester,,,Y,287736 ,4791866 , 05/26/2012,6:58 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34316872,2012 ,MONROE,Rochester,,,N,285600 ,4786134 , 05/26/2012,9:16 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DUSK,CLEAR,DRY
6836 ,34316930,2012 ,MONROE,Rochester,,104 43032036,N,289273 ,4785537 , 05/26/2012,6:33 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/EARTH ELE./ROCK CUT/DITCH,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34317716,2012 ,MONROE,Ogden,, 36 43031136,N,267865 ,4782982 , 05/29/2012,4:14 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34317719,2012 ,MONROE,Webster,,,N,303514 ,4787879 , 05/30/2012,11:35 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34317721,2012 ,MONROE,Webster,,250 43011121,Y,302577 ,4786888 , 05/30/2012,12:20 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34317725,2012 ,MONROE,Rochester,,,N,288133 ,4780313 , 05/31/2012,5:19 PM,INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34317730,2012 ,MONROE,Pittsford,,,N,296018 ,4776173 , 05/12/2012,2:45 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34317733,2012 ,MONROE,Irondequoit,,,Y,288938 ,4788103 , 05/29/2012,7:27 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NO PASSING ZONE,DAYLIGHT,CLEAR,DRY
6836 ,34317734,2012 ,MONROE,Henrietta,,,Y,288597 ,4771713 , 05/31/2012,6:33 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34317747,2012 ,MONROE,Irondequoit,,,Y,289974 ,4787497 , 05/30/2012,4:15 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34317751,2012 ,MONROE,Rochester,,,Y,289292 ,4782890 , 05/31/2012,4:15 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34317766,2012 ,MONROE,Brighton,,,Y,289922 ,4778034 , 05/31/2012,11:21 AM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34318341,2012 ,MONROE,Irondequoit,,104 43033008,N,291352 ,4785797 , 06/01/2012,3:30 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34318560,2012 ,MONROE,Webster,,104 43035094,Y,301804 ,4787133 , 05/30/2012,9:02 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,4 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DUSK,CLEAR,DRY
6836 ,34318572,2012 ,MONROE,Mendon,, 65 43031053,N,289499 ,4765443 , 05/27/2012,12:10 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH OTHER FIXED OBJECT,OTHER,NONE,DARK-ROAD UNLIGHTED,CLOUDY,DRY
6836 ,34318581,2012 ,MONROE,Chili,,,Y,271782 ,4777945 , 05/15/2012,4:03 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34318584,2012 ,MONROE,Irondequoit,,,N,290641 ,4785213 , 06/01/2012,4:11 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,34318586,2012 ,MONROE,Irondequoit,,,Y,288098 ,4787261 , 05/31/2012,4:30 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLEAR,DRY
6836 ,34318588,2012 ,MONROE,Brighton,, 31 43033022,N,292621 ,4776389 , 06/01/2012,2:17 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,RAIN,WET
6836 ,34318592,2012 ,MONROE,Gates,, 33 43031138,N,282271 ,4780950 , 06/01/2012,9:45 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,34318763,2012 ,MONROE,Rochester,,490I43022042,N,288615 ,4780127 , 05/31/2012,4:43 PM,INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34319054,2012 ,MONROE,Brighton,,,N,294418 ,4780321 , 06/02/2012,9:53 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34319070,2012 ,MONROE,Mendon,,,N,293916 ,4761343 , 06/01/2012,7:20 AM,INJURY,2 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DAYLIGHT,CLOUDY,WET
6836 ,34319083,2012 ,MONROE,Irondequoit,,,Y,288939 ,4787489 , 05/30/2012,4:30 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34319085,2012 ,MONROE,Irondequoit,,,Y,290626 ,4786147 , 05/27/2012,9:53 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34319086,2012 ,MONROE,East Rochester,,940U43011010,N,297364 ,4776537 , 05/19/2012,10:00 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34319354,2012 ,MONROE,Greece,,,Y,284084 ,4790359 , 06/01/2012,3:31 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLOUDY,WET
6836 ,34319362,2012 ,MONROE,Greece,,,N,285481 ,4789007 , 06/01/2012,4:41 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,34319465,2012 ,MONROE,Greece,,,N,281440 ,4795147 , 03/20/2012,12:30 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH FIRE HYDRANT,OTHER,UNKNOWN,DARK-ROAD UNLIGHTED,FOG/SMOG/SMOKE,DRY
6836 ,34319619,2012 ,MONROE,Brighton,,590I43011043,N,292383 ,4779148 , 04/12/2012,8:00 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,34319710,2012 ,MONROE,Rochester,,,Y,286589 ,4782753 , 04/12/2012,8:06 AM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34319921,2012 ,MONROE,Rochester,,,Y,284426 ,4780362 , 04/16/2012,1:58 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320413,2012 ,MONROE,Pittsford,,252 43011125,Y,294243 ,4773614 , 05/30/2012,5:12 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34320418,2012 ,MONROE,Perinton,,,Y,303846 ,4772448 , 05/31/2012,2:19 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34320427,2012 ,MONROE,Riga,,490I43021052,N,265566 ,4775298 , 06/02/2012,5:50 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320429,2012 ,MONROE,Irondequoit,,,Y,288938 ,4787859 , 05/22/2012,3:20 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34320439,2012 ,MONROE,Gates,, 33 43031122,Y,279694 ,4780770 , 06/03/2012,4:48 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,34320593,2012 ,MONROE,Rochester,,,N,288986 ,4779832 , 05/29/2012,5:00 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,HEAD ON,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34320596,2012 ,MONROE,Rochester,,,Y,290066 ,4778970 , 05/31/2012,2:00 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,4 ,COLLISION WITH MOTOR VEHICLE,OTHER,STOP SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,34320601,2012 ,MONROE,Rochester,,,Y,285631 ,4779913 , 05/15/2012,2:04 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320605,2012 ,MONROE,Rochester,,,Y,285637 ,4784105 , 05/15/2012,1:13 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320608,2012 ,MONROE,Rochester,,,N,285553 ,4784802 , 05/16/2012,7:29 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320616,2012 ,MONROE,Rochester,,,N,291200 ,4781365 , 06/01/2012,8:34 PM,INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,34320618,2012 ,MONROE,Rochester,,,N,288127 ,4780346 , 05/31/2012,1:57 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320634,2012 ,MONROE,Rochester,,,Y,284844 ,4778552 , 05/26/2012,8:57 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,34320648,2012 ,MONROE,Rochester,,,Y,284420 ,4780209 , 06/03/2012,3:26 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34320650,2012 ,MONROE,Rochester,,940M43011020,Y,286358 ,4785571 , 05/17/2012,9:12 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34320651,2012 ,MONROE,Rochester,,,N,288574 ,4781697 , 05/16/2012,9:05 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,OTHER,DAYLIGHT,CLEAR,DRY
6836 ,34320652,2012 ,MONROE,Rochester,,,Y,288210 ,4781085 , 05/17/2012,10:56 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34320658,2012 ,MONROE,Rochester,,,N,286518 ,4782419 , 05/14/2012,9:29 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34320664,2012 ,MONROE,Rochester,,,N,287043 ,4790585 , 05/28/2012,6:30 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,SIDESWIPE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34320991,2012 ,MONROE,Greece,,390 43011035,N,282632 ,4787308 , 05/29/2012,3:08 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,34321216,2012 ,MONROE,Penfield,,,N,298777 ,4781669 , 06/03/2012,10:10 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,WET
6836 ,34321218,2012 ,MONROE,Penfield,,,N,298646 ,4778246 , 06/02/2012,6:38 AM,PROPERTY DAMAGE AND INJURY,3 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,34321220,2012 ,MONROE,Pittsford,, 31F43011010,N,296514 ,4775905 , 06/01/2012,1:35 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,34321223,2012 ,MONROE,Parma,,,N,275239 ,4799103 , 06/03/2012,11:14 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD UNLIGHTED,CLOUDY,WET
6836 ,34321234,2012 ,MONROE,Henrietta,,252 43011096,Y,289843 ,4773717 , 05/25/2012,2:45 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,34321249,2012 ,MONROE,Brockport,,,N,262535 ,4788811 , 06/02/2012,6:55 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,1 ,SUBMERSION,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34321250,2012 ,MONROE,East Rochester,,,Y,298215 ,4775797 , 06/02/2012,12:10 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,STOP SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,34321252,2012 ,MONROE,Brockport,, 19 43041052,N,261082 ,4788018 , 05/30/2012,2:18 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34321253,2012 ,MONROE,Gates,,,N,280435 ,4784255 , 05/29/2012,8:35 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34321370,2012 ,MONROE,Rochester,,,N,290006 ,4785148 , 05/30/2012,6:12 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,34321372,2012 ,MONROE,Rochester,,,Y,290010 ,4784863 , 05/29/2012,4:44 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,34321373,2012 ,MONROE,Rochester,,,N,288749 ,4785006 , 06/03/2012,5:20 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,34321380,2012 ,MONROE,Rochester,, 31 43032008,Y,283711 ,4782537 , 06/01/2012,5:10 PM,INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,RAIN,WET
6836 ,34321389,2012 ,MONROE,Rochester,,,Y,288189 ,4781221 , 06/03/2012,3:55 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34321391,2012 ,MONROE,Rochester,,,N,285467 ,4786544 , 06/02/2012,5:08 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,34321401,2012 ,MONROE,Rochester,, 33A43022000,Y,283235 ,4779857 , 05/11/2012,7:41 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH BRIDGE STRUCTURE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
